Depth,PartID,Name,Category,Subsystem,Material,Class,Mass_kg,Unit_Cost_USD
0,TYV6-VTR-GUD-0006,"Valve Guide Valve 2-A-IN-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0003,"Valve 2-A-EX-1",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0007,"Valve Spring Valve 2-A-EX-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0007,"Valve Retainer Valve 2-A-EX-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0007,"Hydraulic Lifter Valve 2-A-EX-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0007,"Valve Seat Insert Valve 2-A-EX-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0007,"Valve Stem Seal Valve 2-A-EX-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0007,"Valve Guide Valve 2-A-EX-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0004,"Valve 2-A-EX-2",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0008,"Valve Spring Valve 2-A-EX-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0008,"Valve Retainer Valve 2-A-EX-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0008,"Hydraulic Lifter Valve 2-A-EX-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0008,"Valve Seat Insert Valve 2-A-EX-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0008,"Valve Stem Seal Valve 2-A-EX-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0008,"Valve Guide Valve 2-A-EX-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0005,"Valve 3-A-IN-1",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0009,"Valve Spring Valve 3-A-IN-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0009,"Valve Retainer Valve 3-A-IN-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0009,"Hydraulic Lifter Valve 3-A-IN-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0009,"Valve Seat Insert Valve 3-A-IN-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0009,"Valve Stem Seal Valve 3-A-IN-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0009,"Valve Guide Valve 3-A-IN-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0006,"Valve 3-A-IN-2",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0010,"Valve Spring Valve 3-A-IN-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0010,"Valve Retainer Valve 3-A-IN-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0010,"Hydraulic Lifter Valve 3-A-IN-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0010,"Valve Seat Insert Valve 3-A-IN-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0010,"Valve Stem Seal Valve 3-A-IN-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0010,"Valve Guide Valve 3-A-IN-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0005,"Valve 3-A-EX-1",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0011,"Valve Spring Valve 3-A-EX-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0011,"Valve Retainer Valve 3-A-EX-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0011,"Hydraulic Lifter Valve 3-A-EX-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0011,"Valve Seat Insert Valve 3-A-EX-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0011,"Valve Stem Seal Valve 3-A-EX-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0011,"Valve Guide Valve 3-A-EX-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0006,"Valve 3-A-EX-2",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0012,"Valve Spring Valve 3-A-EX-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0012,"Valve Retainer Valve 3-A-EX-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0012,"Hydraulic Lifter Valve 3-A-EX-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0012,"Valve Seat Insert Valve 3-A-EX-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0012,"Valve Stem Seal Valve 3-A-EX-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0012,"Valve Guide Valve 3-A-EX-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0007,"Valve 1-B-IN-1",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0013,"Valve Spring Valve 1-B-IN-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0013,"Valve Retainer Valve 1-B-IN-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0013,"Hydraulic Lifter Valve 1-B-IN-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0013,"Valve Seat Insert Valve 1-B-IN-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0013,"Valve Stem Seal Valve 1-B-IN-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0013,"Valve Guide Valve 1-B-IN-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0008,"Valve 1-B-IN-2",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0014,"Valve Spring Valve 1-B-IN-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0014,"Valve Retainer Valve 1-B-IN-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0014,"Hydraulic Lifter Valve 1-B-IN-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0014,"Valve Seat Insert Valve 1-B-IN-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0014,"Valve Stem Seal Valve 1-B-IN-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0014,"Valve Guide Valve 1-B-IN-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0007,"Valve 1-B-EX-1",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0015,"Valve Spring Valve 1-B-EX-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0015,"Valve Retainer Valve 1-B-EX-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0015,"Hydraulic Lifter Valve 1-B-EX-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0015,"Valve Seat Insert Valve 1-B-EX-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0015,"Valve Stem Seal Valve 1-B-EX-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0015,"Valve Guide Valve 1-B-EX-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0008,"Valve 1-B-EX-2",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0016,"Valve Spring Valve 1-B-EX-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0016,"Valve Retainer Valve 1-B-EX-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0016,"Hydraulic Lifter Valve 1-B-EX-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0016,"Valve Seat Insert Valve 1-B-EX-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0016,"Valve Stem Seal Valve 1-B-EX-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0016,"Valve Guide Valve 1-B-EX-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0009,"Valve 2-B-IN-1",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0017,"Valve Spring Valve 2-B-IN-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0017,"Valve Retainer Valve 2-B-IN-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0017,"Hydraulic Lifter Valve 2-B-IN-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0017,"Valve Seat Insert Valve 2-B-IN-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0017,"Valve Stem Seal Valve 2-B-IN-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0017,"Valve Guide Valve 2-B-IN-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0010,"Valve 2-B-IN-2",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0018,"Valve Spring Valve 2-B-IN-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0018,"Valve Retainer Valve 2-B-IN-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0018,"Hydraulic Lifter Valve 2-B-IN-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0018,"Valve Seat Insert Valve 2-B-IN-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0018,"Valve Stem Seal Valve 2-B-IN-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0018,"Valve Guide Valve 2-B-IN-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0009,"Valve 2-B-EX-1",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0019,"Valve Spring Valve 2-B-EX-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0019,"Valve Retainer Valve 2-B-EX-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0019,"Hydraulic Lifter Valve 2-B-EX-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0019,"Valve Seat Insert Valve 2-B-EX-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0019,"Valve Stem Seal Valve 2-B-EX-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0019,"Valve Guide Valve 2-B-EX-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0010,"Valve 2-B-EX-2",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0020,"Valve Spring Valve 2-B-EX-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0020,"Valve Retainer Valve 2-B-EX-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0020,"Hydraulic Lifter Valve 2-B-EX-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0020,"Valve Seat Insert Valve 2-B-EX-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0020,"Valve Stem Seal Valve 2-B-EX-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0020,"Valve Guide Valve 2-B-EX-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0011,"Valve 3-B-IN-1",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0021,"Valve Spring Valve 3-B-IN-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0021,"Valve Retainer Valve 3-B-IN-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0021,"Hydraulic Lifter Valve 3-B-IN-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0021,"Valve Seat Insert Valve 3-B-IN-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0021,"Valve Stem Seal Valve 3-B-IN-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0021,"Valve Guide Valve 3-B-IN-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-IN-0012,"Valve 3-B-IN-2",VLV,IN,"Stainless Steel 316",Class 3,0.714,8.57
0,TYV6-VTR-SPR-0022,"Valve Spring Valve 3-B-IN-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0022,"Valve Retainer Valve 3-B-IN-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0022,"Hydraulic Lifter Valve 3-B-IN-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0022,"Valve Seat Insert Valve 3-B-IN-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0022,"Valve Stem Seal Valve 3-B-IN-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0022,"Valve Guide Valve 3-B-IN-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0011,"Valve 3-B-EX-1",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0023,"Valve Spring Valve 3-B-EX-1",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0023,"Valve Retainer Valve 3-B-EX-1",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0023,"Hydraulic Lifter Valve 3-B-EX-1",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0023,"Valve Seat Insert Valve 3-B-EX-1",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0023,"Valve Stem Seal Valve 3-B-EX-1",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0023,"Valve Guide Valve 3-B-EX-1",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VLV-EX-0012,"Valve 3-B-EX-2",VLV,EX,"Inconel 718",Class 3,0.731,69.46
0,TYV6-VTR-SPR-0024,"Valve Spring Valve 3-B-EX-2",VTR,SPR,"Steel AISI 4340",Class 3,0.043,0.26
0,TYV6-VTR-RET-0024,"Valve Retainer Valve 3-B-EX-2",VTR,RET,"Steel AISI 4340",Class 3,0.032,0.19
0,TYV6-VTR-LFT-0024,"Hydraulic Lifter Valve 3-B-EX-2",VTR,LFT,"Steel AISI 4340",Class 3,0.154,0.92
0,TYV6-VTR-SET-0024,"Valve Seat Insert Valve 3-B-EX-2",VTR,SET,"Inconel 718",Class 3,0,0
0,TYV6-VTR-STM-0024,"Valve Stem Seal Valve 3-B-EX-2",VTR,STM,"Nylon 6/6",Class 3,0.003,0.02
0,TYV6-VTR-GUD-0024,"Valve Guide Valve 3-B-EX-2",VTR,GUD,"Cast Iron",Class 3,0.022,0.11
0,TYV6-VVT-IE-0001,"VVT Phaser A-IN-iE",VVT,IE,"Aluminum 6061-T6",Class 3,0.405,3.24
0,TYV6-VVT-MTR-0001,"VVT-iE Motor Bank A",VVT,MTR,"Aluminum 6061-T6",Class 3,0.302,2.42
0,TYV6-VVT-GER-0001,"VVT-iE Reduction Gear Bank A",VVT,GER,"Steel AISI 4340",Class 3,0.425,2.55
0,TYV6-VVT-HYD-0001,"VVT Phaser A-EX",VVT,HYD,"Aluminum 6061-T6",Class 3,0.405,3.24
0,TYV6-VVT-IE-0002,"VVT Phaser B-IN-iE",VVT,IE,"Aluminum 6061-T6",Class 3,0.405,3.24
0,TYV6-VVT-MTR-0002,"VVT-iE Motor Bank B",VVT,MTR,"Aluminum 6061-T6",Class 3,0.302,2.42
0,TYV6-VVT-GER-0002,"VVT-iE Reduction Gear Bank B",VVT,GER,"Steel AISI 4340",Class 3,0.425,2.55
0,TYV6-VVT-HYD-0002,"VVT Phaser B-EX",VVT,HYD,"Aluminum 6061-T6",Class 3,0.405,3.24
0,TYV6-TIM-CHN-0001,"Primary Timing Chain (silent, 1/4-inch pitch)",TIM,CHN,"Steel AISI 4340",Class 3,0,0
0,TYV6-TIM-CHN-0002,"Secondary Timing Chain Bank A",TIM,CHN,"Steel AISI 4340",Class 3,0,0
0,TYV6-TIM-CHN-0003,"Secondary Timing Chain Bank B",TIM,CHN,"Steel AISI 4340",Class 3,0,0
0,TYV6-TIM-SPR-0001,"Crank Drive Sprocket",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-SPR-0002,"Cam Sprocket A-IN",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-SPR-0003,"Cam Sprocket A-EX",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-SPR-0004,"Cam Sprocket B-IN",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-SPR-0005,"Cam Sprocket B-EX",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-SPR-0006,"Oil Pump Drive Sprocket",TIM,SPR,"Steel AISI 4340",Class 3,0.265,1.59
0,TYV6-TIM-TNS-0001,"Chain Tensioner 1 (hydraulic)",TIM,TNS,"Steel AISI 4340",Class 3,0.467,2.8
0,TYV6-TIM-TNS-0002,"Chain Tensioner 2 (hydraulic)",TIM,TNS,"Steel AISI 4340",Class 3,0.467,2.8
0,TYV6-TIM-TNS-0003,"Chain Tensioner 3 (hydraulic)",TIM,TNS,"Steel AISI 4340",Class 3,0.467,2.8
0,TYV6-TIM-GDE-0001,"Chain Guide 1",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-TIM-GDE-0002,"Chain Guide 2",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-TIM-GDE-0003,"Chain Guide 3",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-TIM-GDE-0004,"Chain Guide 4",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-TIM-GDE-0005,"Chain Guide 5",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-TIM-GDE-0006,"Chain Guide 6",TIM,GDE,"Nylon 6/6",Class 3,0.097,0.49
0,TYV6-OIL-PMP-0001,"Variable-Flow Oil Pump (Gerotor + Solenoid Control)",OIL,PMP,"Aluminum 6061-T6",Class 3,1.024,8.19
0,TYV6-OIL-FLT-0001,"Oil Filter Housing (Cartridge-style)",OIL,FLT,"Aluminum 6061-T6",Class 3,1.536,12.29
0,TYV6-OIL-ELM-0001,"Oil Filter Element (cellulose + synthetic)",OIL,ELM,"Nylon 6/6",Class 3,0.763,3.82
0,TYV6-OIL-COL-0001,"Oil Cooler (Water-Cooled Stacked-Plate)",OIL,COL,"Aluminum 6061-T6",Class 3,0.259,2.07
0,TYV6-OIL-PKP-0001,"Oil Pickup Tube + Screen",OIL,PKP,"Stainless Steel 316",Class 3,0.529,6.35
0,TYV6-OIL-JET-0001,"Piston Cooling Jet 1",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-OIL-JET-0002,"Piston Cooling Jet 2",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-OIL-JET-0003,"Piston Cooling Jet 3",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-OIL-JET-0004,"Piston Cooling Jet 4",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-OIL-JET-0005,"Piston Cooling Jet 5",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-OIL-JET-0006,"Piston Cooling Jet 6",OIL,JET,"Stainless Steel 316",Class 3,0.015,0.18
0,TYV6-SNS-OIP-0001,"Oil Pressure Sensor",SNS,OIP,"Stainless Steel 316",Class 3,0.106,1.27
0,TYV6-SNS-OIT-0001,"Oil Temperature Sensor",SNS,OIT,"Stainless Steel 316",Class 3,0.038,0.46
0,TYV6-COOL-PMP-0001,"Water Pump (Electric, 250 W BLDC)",COOL,PMP,"Aluminum 6061-T6",Class 3,2.427,19.42
0,TYV6-COOL-THR-0001,"Electronic Thermostat (Variable Open Temp)",COOL,THR,"Aluminum 6061-T6",Class 3,0.298,2.38
0,TYV6-COOL-XOV-0001,"Coolant Crossover Manifold",COOL,XOV,"Aluminum 6061-T6",Class 3,0.239,1.91
0,TYV6-SNS-ECT-0001,"Engine Coolant Temp Sensor 1",SNS,ECT,"Stainless Steel 316",Class 3,0.038,0.46
0,TYV6-SNS-ECT-0002,"Engine Coolant Temp Sensor 2",SNS,ECT,"Stainless Steel 316",Class 3,0.038,0.46
0,TYV6-COOL-HOS-0001,"Coolant Hose 1",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0002,"Coolant Hose 2",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0003,"Coolant Hose 3",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0004,"Coolant Hose 4",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0005,"Coolant Hose 5",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0006,"Coolant Hose 6",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0007,"Coolant Hose 7",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-HOS-0008,"Coolant Hose 8",COOL,HOS,"Nylon 6/6",Class 3,0.217,1.09
0,TYV6-COOL-DRN-0001,"Coolant Drain Plug 1",COOL,DRN,"Steel AISI 4340",Class 3,0.018,0.11
0,TYV6-COOL-DRN-0002,"Coolant Drain Plug 2",COOL,DRN,"Steel AISI 4340",Class 3,0.018,0.11
0,TYV6-INT-MAN-0001,"Intake Manifold (Composite, Variable-Length Runners)",INT,MAN,"Nylon 6/6",Class 3,4.86,24.3
0,TYV6-INT-THR-0001,"Electronic Throttle Body (70 mm)",INT,THR,"Aluminum 6061-T6",Class 3,0.809,6.47
0,TYV6-INT-RUN-0001,"Intake Runner 1",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-RUN-0002,"Intake Runner 2",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-RUN-0003,"Intake Runner 3",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-RUN-0004,"Intake Runner 4",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-RUN-0005,"Intake Runner 5",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-RUN-0006,"Intake Runner 6",INT,RUN,"Nylon 6/6",Class 3,0.097,0.48
0,TYV6-INT-ACR-0001,"Variable Runner Control Actuator",INT,ACR,"Aluminum 6061-T6",Class 3,0.109,0.87
0,TYV6-INT-BOX-0001,"Air Cleaner Housing",INT,BOX,"Nylon 6/6",Class 3,3.037,15.19
0,TYV6-INT-FLT-0001,"Air Filter Element (Pleated)",INT,FLT,"Nylon 6/6",Class 3,1.555,7.78
0,TYV6-SNS-MAF-0001,"Mass Air Flow Sensor (Hot-Wire)",SNS,MAF,"Aluminum 6061-T6",Class 3,0.207,1.65
0,TYV6-SNS-IAT-0001,"Intake Air Temp Sensor",SNS,IAT,"Stainless Steel 316",Class 3,0.012,0.14
0,TYV6-SNS-MAP-0001,"Manifold Absolute Pressure (MAP) Sensor",SNS,MAP,"Stainless Steel 316",Class 3,0.088,1.06
0,TYV6-EXH-MAN-0001,"Exhaust Manifold Bank A",EXH,MAN,"Stainless Steel 316",Class 3,4.096,49.15
0,TYV6-EMIS-TWC-0001,"Close-Coupled 3-Way Catalyst Bank A",EMIS,TWC,"CMC SiC/SiC",Class 3,3.023,7557.73
0,TYV6-EXH-MAN-0002,"Exhaust Manifold Bank B",EXH,MAN,"Stainless Steel 316",Class 3,4.096,49.15
0,TYV6-EMIS-TWC-0002,"Close-Coupled 3-Way Catalyst Bank B",EMIS,TWC,"CMC SiC/SiC",Class 3,3.023,7557.73
0,TYV6-SNS-O2W-0001,"Wide-Band O2 Sensor 1 (UEGO, pre-cat)",SNS,O2W,"Inconel 718",Class 3,0.1,9.53
0,TYV6-SNS-O2W-0002,"Wide-Band O2 Sensor 2 (UEGO, pre-cat)",SNS,O2W,"Inconel 718",Class 3,0.1,9.53
0,TYV6-SNS-O2W-0003,"Wide-Band O2 Sensor 3 (UEGO, post-cat)",SNS,O2W,"Inconel 718",Class 3,0.1,9.53
0,TYV6-SNS-O2W-0004,"Wide-Band O2 Sensor 4 (UEGO, post-cat)",SNS,O2W,"Inconel 718",Class 3,0.1,9.53
0,TYV6-EMIS-UFC-0001,"Underfloor Combined NOx-Trap + 3-Way Catalyst",EMIS,UFC,"CMC SiC/SiC",Class 3,7.464,18661.06
0,TYV6-EMIS-GPF-0001,"Gasoline Particulate Filter (GPF, Coated Wall-Flow)",EMIS,GPF,"CMC SiC/SiC",Class 3,6.569,16421.73
0,TYV6-SNS-DPF-0001,"GPF Differential Pressure Sensor",SNS,DPF,"Stainless Steel 316",Class 3,0.106,1.27
0,TYV6-SNS-EGT-0001,"EGT Sensor 1 (pre-CC)",SNS,EGT,"Inconel 718",Class 3,0.063,5.98
0,TYV6-SNS-EGT-0002,"EGT Sensor 2 (post-CC)",SNS,EGT,"Inconel 718",Class 3,0.063,5.98
