Depth,PartID,Name,Category,Subsystem,Material,Class,Mass_kg,Unit_Cost_USD
0,BTRM-ELEC-TAB-0041,"Cell Tab 41",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0042,"Cell Tab 42",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0043,"Cell Tab 43",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0044,"Cell Tab 44",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0045,"Cell Tab 45",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0046,"Cell Tab 46",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0047,"Cell Tab 47",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0048,"Cell Tab 48",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0049,"Cell Tab 49",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0050,"Cell Tab 50",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0051,"Cell Tab 51",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0052,"Cell Tab 52",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0053,"Cell Tab 53",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0054,"Cell Tab 54",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0055,"Cell Tab 55",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0056,"Cell Tab 56",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0057,"Cell Tab 57",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0058,"Cell Tab 58",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0059,"Cell Tab 59",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0060,"Cell Tab 60",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0061,"Cell Tab 61",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0062,"Cell Tab 62",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0063,"Cell Tab 63",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0064,"Cell Tab 64",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0065,"Cell Tab 65",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0066,"Cell Tab 66",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0067,"Cell Tab 67",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0068,"Cell Tab 68",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0069,"Cell Tab 69",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0070,"Cell Tab 70",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0071,"Cell Tab 71",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0072,"Cell Tab 72",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0073,"Cell Tab 73",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0074,"Cell Tab 74",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0075,"Cell Tab 75",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0076,"Cell Tab 76",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0077,"Cell Tab 77",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0078,"Cell Tab 78",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0079,"Cell Tab 79",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0080,"Cell Tab 80",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0081,"Cell Tab 81",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0082,"Cell Tab 82",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0083,"Cell Tab 83",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0084,"Cell Tab 84",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0085,"Cell Tab 85",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0086,"Cell Tab 86",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0087,"Cell Tab 87",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0088,"Cell Tab 88",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0089,"Cell Tab 89",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0090,"Cell Tab 90",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0091,"Cell Tab 91",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0092,"Cell Tab 92",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0093,"Cell Tab 93",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0094,"Cell Tab 94",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0095,"Cell Tab 95",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-TAB-0096,"Cell Tab 96",ELEC,TAB,"Aluminum 6061-T6",Class 3,0.001,0.01
0,BTRM-ELEC-CON-0001,"Main Pack Contactor 400A",ELEC,CON,"ABS Plastic",Class 3,1.296,6.48
0,BTRM-ENC-LID-0001,"Pack Enclosure Lid",ENC,LID,"Aluminum 6061-T6",Class 3,2.025,16.2
0,BTRM-ENC-FLR-0001,"Pack Enclosure Floor",ENC,FLR,"Aluminum 6061-T6",Class 3,2.025,16.2
0,BTRM-ENC-WAL-0001,"Pack Enclosure Wall 1",ENC,WAL,"Aluminum 6061-T6",Class 3,0.911,7.29
0,BTRM-ENC-WAL-0002,"Pack Enclosure Wall 2",ENC,WAL,"Aluminum 6061-T6",Class 3,0.729,5.83
0,BTRM-ENC-WAL-0003,"Pack Enclosure Wall 3",ENC,WAL,"Aluminum 6061-T6",Class 3,0.911,7.29
0,BTRM-ENC-WAL-0004,"Pack Enclosure Wall 4",ENC,WAL,"Aluminum 6061-T6",Class 3,0.729,5.83
0,BTRM-ENC-PRV-0001,"Pressure-Relief Valve (thermal runaway vent)",ENC,PRV,"Stainless Steel 316",Class 3,0.071,0.85
0,BTRM-FAS-BLT-0001,"M5 Bolt 1",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0001,"M5 Washer 1",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0002,"M5 Bolt 2",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0002,"M5 Washer 2",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0003,"M5 Bolt 3",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0003,"M5 Washer 3",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0004,"M5 Bolt 4",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0004,"M5 Washer 4",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0005,"M5 Bolt 5",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0005,"M5 Washer 5",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0006,"M5 Bolt 6",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0006,"M5 Washer 6",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0007,"M5 Bolt 7",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0007,"M5 Washer 7",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0008,"M5 Bolt 8",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0008,"M5 Washer 8",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0009,"M5 Bolt 9",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0009,"M5 Washer 9",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0010,"M5 Bolt 10",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0010,"M5 Washer 10",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0011,"M5 Bolt 11",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0011,"M5 Washer 11",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0012,"M5 Bolt 12",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0012,"M5 Washer 12",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0013,"M5 Bolt 13",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0013,"M5 Washer 13",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0014,"M5 Bolt 14",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0014,"M5 Washer 14",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0015,"M5 Bolt 15",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0015,"M5 Washer 15",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0016,"M5 Bolt 16",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0016,"M5 Washer 16",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0017,"M5 Bolt 17",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0017,"M5 Washer 17",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0018,"M5 Bolt 18",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0018,"M5 Washer 18",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0019,"M5 Bolt 19",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0019,"M5 Washer 19",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0020,"M5 Bolt 20",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0020,"M5 Washer 20",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0021,"M5 Bolt 21",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0021,"M5 Washer 21",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0022,"M5 Bolt 22",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0022,"M5 Washer 22",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0023,"M5 Bolt 23",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0023,"M5 Washer 23",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0024,"M5 Bolt 24",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0024,"M5 Washer 24",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0025,"M5 Bolt 25",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0025,"M5 Washer 25",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0026,"M5 Bolt 26",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0026,"M5 Washer 26",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0027,"M5 Bolt 27",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0027,"M5 Washer 27",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0028,"M5 Bolt 28",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0028,"M5 Washer 28",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0029,"M5 Bolt 29",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0029,"M5 Washer 29",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0030,"M5 Bolt 30",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0030,"M5 Washer 30",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0031,"M5 Bolt 31",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0031,"M5 Washer 31",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0032,"M5 Bolt 32",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0032,"M5 Washer 32",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0033,"M5 Bolt 33",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0033,"M5 Washer 33",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0034,"M5 Bolt 34",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0034,"M5 Washer 34",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0035,"M5 Bolt 35",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0035,"M5 Washer 35",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0036,"M5 Bolt 36",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0036,"M5 Washer 36",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0037,"M5 Bolt 37",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0037,"M5 Washer 37",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0038,"M5 Bolt 38",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0038,"M5 Washer 38",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0039,"M5 Bolt 39",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0039,"M5 Washer 39",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0040,"M5 Bolt 40",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0040,"M5 Washer 40",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0041,"M5 Bolt 41",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0041,"M5 Washer 41",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0042,"M5 Bolt 42",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0042,"M5 Washer 42",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0043,"M5 Bolt 43",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0043,"M5 Washer 43",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0044,"M5 Bolt 44",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0044,"M5 Washer 44",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0045,"M5 Bolt 45",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0045,"M5 Washer 45",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0046,"M5 Bolt 46",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0046,"M5 Washer 46",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0047,"M5 Bolt 47",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0047,"M5 Washer 47",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0048,"M5 Bolt 48",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0048,"M5 Washer 48",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0049,"M5 Bolt 49",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0049,"M5 Washer 49",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0050,"M5 Bolt 50",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0050,"M5 Washer 50",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0051,"M5 Bolt 51",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0051,"M5 Washer 51",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0052,"M5 Bolt 52",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0052,"M5 Washer 52",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0053,"M5 Bolt 53",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0053,"M5 Washer 53",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0054,"M5 Bolt 54",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0054,"M5 Washer 54",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0055,"M5 Bolt 55",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0055,"M5 Washer 55",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0056,"M5 Bolt 56",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0056,"M5 Washer 56",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0057,"M5 Bolt 57",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0057,"M5 Washer 57",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0058,"M5 Bolt 58",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0058,"M5 Washer 58",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0059,"M5 Bolt 59",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0059,"M5 Washer 59",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,BTRM-FAS-BLT-0060,"M5 Bolt 60",FAS,BLT,"Steel AISI 4340",Class 3,0.003,0.02
0,BTRM-FAS-WSH-0060,"M5 Washer 60",FAS,WSH,"Steel AISI 4340",Class 3,0,0
