Depth,PartID,Name,Category,Subsystem,Material,Class,Mass_kg,Unit_Cost_USD
0,STCL-FAS-NUT-0045,"M6 Nut 45",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0046,"M6 Bolt 46",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0046,"M6 Washer 46",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0046,"M6 Nut 46",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0047,"M6 Bolt 47",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0047,"M6 Washer 47",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0047,"M6 Nut 47",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0048,"M6 Bolt 48",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0048,"M6 Washer 48",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0048,"M6 Nut 48",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0049,"M6 Bolt 49",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0049,"M6 Washer 49",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0049,"M6 Nut 49",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0050,"M6 Bolt 50",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0050,"M6 Washer 50",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0050,"M6 Nut 50",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0051,"M6 Bolt 51",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0051,"M6 Washer 51",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0051,"M6 Nut 51",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0052,"M6 Bolt 52",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0052,"M6 Washer 52",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0052,"M6 Nut 52",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0053,"M6 Bolt 53",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0053,"M6 Washer 53",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0053,"M6 Nut 53",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0054,"M6 Bolt 54",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0054,"M6 Washer 54",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0054,"M6 Nut 54",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0055,"M6 Bolt 55",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0055,"M6 Washer 55",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0055,"M6 Nut 55",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0056,"M6 Bolt 56",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0056,"M6 Washer 56",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0056,"M6 Nut 56",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0057,"M6 Bolt 57",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0057,"M6 Washer 57",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0057,"M6 Nut 57",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0058,"M6 Bolt 58",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0058,"M6 Washer 58",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0058,"M6 Nut 58",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0059,"M6 Bolt 59",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0059,"M6 Washer 59",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0059,"M6 Nut 59",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0060,"M6 Bolt 60",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0060,"M6 Washer 60",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0060,"M6 Nut 60",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0061,"M6 Bolt 61",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0061,"M6 Washer 61",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0061,"M6 Nut 61",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0062,"M6 Bolt 62",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0062,"M6 Washer 62",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0062,"M6 Nut 62",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0063,"M6 Bolt 63",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0063,"M6 Washer 63",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0063,"M6 Nut 63",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0064,"M6 Bolt 64",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0064,"M6 Washer 64",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0064,"M6 Nut 64",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0065,"M6 Bolt 65",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0065,"M6 Washer 65",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0065,"M6 Nut 65",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0066,"M6 Bolt 66",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0066,"M6 Washer 66",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0066,"M6 Nut 66",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0067,"M6 Bolt 67",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0067,"M6 Washer 67",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0067,"M6 Nut 67",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0068,"M6 Bolt 68",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0068,"M6 Washer 68",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0068,"M6 Nut 68",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0069,"M6 Bolt 69",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0069,"M6 Washer 69",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0069,"M6 Nut 69",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0070,"M6 Bolt 70",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0070,"M6 Washer 70",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0070,"M6 Nut 70",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0071,"M6 Bolt 71",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0071,"M6 Washer 71",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0071,"M6 Nut 71",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0072,"M6 Bolt 72",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0072,"M6 Washer 72",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0072,"M6 Nut 72",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0073,"M6 Bolt 73",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0073,"M6 Washer 73",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0073,"M6 Nut 73",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0074,"M6 Bolt 74",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0074,"M6 Washer 74",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0074,"M6 Nut 74",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0075,"M6 Bolt 75",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0075,"M6 Washer 75",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0075,"M6 Nut 75",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0076,"M6 Bolt 76",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0076,"M6 Washer 76",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0076,"M6 Nut 76",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0077,"M6 Bolt 77",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0077,"M6 Washer 77",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0077,"M6 Nut 77",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0078,"M6 Bolt 78",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0078,"M6 Washer 78",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0078,"M6 Nut 78",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0079,"M6 Bolt 79",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0079,"M6 Washer 79",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0079,"M6 Nut 79",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-BLT-0080,"M6 Bolt 80",FAS,BLT,"Steel AISI 4340",Class 3,0.005,0.03
0,STCL-FAS-WSH-0080,"M6 Washer 80",FAS,WSH,"Steel AISI 4340",Class 3,0,0
0,STCL-FAS-NUT-0080,"M6 Nut 80",FAS,NUT,"Steel AISI 4340",Class 3,0.003,0.02
0,STCL-FAS-SCR-0001,"M4 Self-Tap Screw 1",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0002,"M4 Self-Tap Screw 2",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0003,"M4 Self-Tap Screw 3",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0004,"M4 Self-Tap Screw 4",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0005,"M4 Self-Tap Screw 5",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0006,"M4 Self-Tap Screw 6",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0007,"M4 Self-Tap Screw 7",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0008,"M4 Self-Tap Screw 8",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0009,"M4 Self-Tap Screw 9",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0010,"M4 Self-Tap Screw 10",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0011,"M4 Self-Tap Screw 11",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0012,"M4 Self-Tap Screw 12",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0013,"M4 Self-Tap Screw 13",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0014,"M4 Self-Tap Screw 14",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0015,"M4 Self-Tap Screw 15",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0016,"M4 Self-Tap Screw 16",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0017,"M4 Self-Tap Screw 17",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0018,"M4 Self-Tap Screw 18",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0019,"M4 Self-Tap Screw 19",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0020,"M4 Self-Tap Screw 20",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0021,"M4 Self-Tap Screw 21",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0022,"M4 Self-Tap Screw 22",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0023,"M4 Self-Tap Screw 23",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
0,STCL-FAS-SCR-0024,"M4 Self-Tap Screw 24",FAS,SCR,"Steel AISI 4340",Class 3,0.001,0.01
