Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
172,"M6 Washer 25",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0025
173,"M6 Nut 25",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0025
174,"M6 Bolt 26",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0026
175,"M6 Washer 26",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0026
176,"M6 Nut 26",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0026
177,"M6 Bolt 27",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0027
178,"M6 Washer 27",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0027
179,"M6 Nut 27",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0027
180,"M6 Bolt 28",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0028
181,"M6 Washer 28",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0028
182,"M6 Nut 28",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0028
183,"M6 Bolt 29",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0029
184,"M6 Washer 29",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0029
185,"M6 Nut 29",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0029
186,"M6 Bolt 30",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0030
187,"M6 Washer 30",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0030
188,"M6 Nut 30",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0030
189,"M6 Bolt 31",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0031
190,"M6 Washer 31",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0031
191,"M6 Nut 31",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0031
192,"M6 Bolt 32",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0032
193,"M6 Washer 32",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0032
194,"M6 Nut 32",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0032
195,"M6 Bolt 33",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0033
196,"M6 Washer 33",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0033
197,"M6 Nut 33",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0033
198,"M6 Bolt 34",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0034
199,"M6 Washer 34",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0034
200,"M6 Nut 34",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0034
201,"M6 Bolt 35",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0035
202,"M6 Washer 35",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0035
203,"M6 Nut 35",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0035
204,"M6 Bolt 36",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0036
205,"M6 Washer 36",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0036
206,"M6 Nut 36",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0036
207,"M6 Bolt 37",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0037
208,"M6 Washer 37",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0037
209,"M6 Nut 37",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0037
210,"M6 Bolt 38",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0038
211,"M6 Washer 38",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0038
212,"M6 Nut 38",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0038
213,"M6 Bolt 39",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0039
214,"M6 Washer 39",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0039
215,"M6 Nut 39",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0039
216,"M6 Bolt 40",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0040
217,"M6 Washer 40",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0040
218,"M6 Nut 40",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0040
219,"M6 Bolt 41",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0041
220,"M6 Washer 41",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0041
221,"M6 Nut 41",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0041
222,"M6 Bolt 42",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0042
223,"M6 Washer 42",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0042
224,"M6 Nut 42",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0042
225,"M6 Bolt 43",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0043
226,"M6 Washer 43",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0043
227,"M6 Nut 43",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0043
228,"M6 Bolt 44",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0044
229,"M6 Washer 44",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0044
230,"M6 Nut 44",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0044
231,"M6 Bolt 45",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0045
232,"M6 Washer 45",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0045
233,"M6 Nut 45",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0045
234,"M6 Bolt 46",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0046
235,"M6 Washer 46",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0046
236,"M6 Nut 46",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0046
237,"M6 Bolt 47",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0047
238,"M6 Washer 47",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0047
239,"M6 Nut 47",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0047
240,"M6 Bolt 48",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0048
241,"M6 Washer 48",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0048
242,"M6 Nut 48",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0048
243,"M6 Bolt 49",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0049
244,"M6 Washer 49",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0049
245,"M6 Nut 49",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0049
246,"M6 Bolt 50",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0050
247,"M6 Washer 50",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0050
248,"M6 Nut 50",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0050
249,"M6 Bolt 51",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0051
250,"M6 Washer 51",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0051
251,"M6 Nut 51",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0051
252,"M6 Bolt 52",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0052
253,"M6 Washer 52",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0052
254,"M6 Nut 52",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0052
255,"M6 Bolt 53",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0053
256,"M6 Washer 53",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0053
257,"M6 Nut 53",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0053
258,"M6 Bolt 54",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0054
259,"M6 Washer 54",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0054
260,"M6 Nut 54",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0054
261,"M6 Bolt 55",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0055
262,"M6 Washer 55",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0055
263,"M6 Nut 55",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0055
264,"M6 Bolt 56",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0056
265,"M6 Washer 56",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0056
266,"M6 Nut 56",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0056
267,"M6 Bolt 57",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0057
268,"M6 Washer 57",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0057
269,"M6 Nut 57",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0057
270,"M6 Bolt 58",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0058
271,"M6 Washer 58",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0058
272,"M6 Nut 58",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0058
273,"M6 Bolt 59",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0059
274,"M6 Washer 59",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0059
275,"M6 Nut 59",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0059
276,"M6 Bolt 60",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0060
277,"M6 Washer 60",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0060
278,"M6 Nut 60",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0060
279,"M6 Bolt 61",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0061
280,"M6 Washer 61",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0061
281,"M6 Nut 61",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0061
282,"M6 Bolt 62",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0062
283,"M6 Washer 62",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0062
284,"M6 Nut 62",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0062
285,"M6 Bolt 63",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0063
286,"M6 Washer 63",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0063
287,"M6 Nut 63",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0063
288,"M6 Bolt 64",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0064
289,"M6 Washer 64",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0064
290,"M6 Nut 64",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0064
291,"M6 Bolt 65",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0065
292,"M6 Washer 65",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0065
293,"M6 Nut 65",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0065
294,"M6 Bolt 66",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0066
295,"M6 Washer 66",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0066
296,"M6 Nut 66",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0066
297,"M6 Bolt 67",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0067
298,"M6 Washer 67",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0067
299,"M6 Nut 67",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0067
300,"M6 Bolt 68",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0068
301,"M6 Washer 68",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0068
302,"M6 Nut 68",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0068
303,"M6 Bolt 69",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0069
304,"M6 Washer 69",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0069
305,"M6 Nut 69",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0069
306,"M6 Bolt 70",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0070
307,"M6 Washer 70",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0070
308,"M6 Nut 70",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0070
309,"M6 Bolt 71",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0071
310,"M6 Washer 71",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0071
311,"M6 Nut 71",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0071
312,"M6 Bolt 72",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0072
313,"M6 Washer 72",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0072
314,"M6 Nut 72",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0072
315,"M6 Bolt 73",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0073
316,"M6 Washer 73",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0073
317,"M6 Nut 73",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0073
318,"M6 Bolt 74",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0074
319,"M6 Washer 74",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0074
320,"M6 Nut 74",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0074
321,"M6 Bolt 75",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0075
322,"M6 Washer 75",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0075
323,"M6 Nut 75",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0075
324,"M6 Bolt 76",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0076
325,"M6 Washer 76",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0076
326,"M6 Nut 76",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0076
327,"M6 Bolt 77",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0077
328,"M6 Washer 77",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0077
329,"M6 Nut 77",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0077
330,"M6 Bolt 78",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0078
331,"M6 Washer 78",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0078
332,"M6 Nut 78",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0078
333,"M6 Bolt 79",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0079
334,"M6 Washer 79",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0079
335,"M6 Nut 79",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0079
336,"M6 Bolt 80",FAS,BLT,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",2,STCL-FAS-BLT-0080
337,"M6 Washer 80",FAS,WSH,"Steel AISI 4340",Class 3,1,0,0,0,0,"Carpenter Technology",2,STCL-FAS-WSH-0080
338,"M6 Nut 80",FAS,NUT,"Steel AISI 4340",Class 3,1,0.003,0.02,0.003,0.02,"Carpenter Technology",2,STCL-FAS-NUT-0080
339,"M4 Self-Tap Screw 1",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0001
340,"M4 Self-Tap Screw 2",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0002
341,"M4 Self-Tap Screw 3",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0003
342,"M4 Self-Tap Screw 4",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0004
343,"M4 Self-Tap Screw 5",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0005
344,"M4 Self-Tap Screw 6",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0006
345,"M4 Self-Tap Screw 7",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0007
346,"M4 Self-Tap Screw 8",FAS,SCR,"Steel AISI 4340",Class 3,1,0.001,0.01,0.001,0.01,"Carpenter Technology",4,STCL-FAS-SCR-0008
