Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
6645,"Combustor Cooling Hole 4347",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4347
6646,"Combustor Cooling Hole 4348",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4348
6647,"Combustor Cooling Hole 4349",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4349
6648,"Combustor Cooling Hole 4350",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4350
6649,"Combustor Cooling Hole 4351",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4351
6650,"Combustor Cooling Hole 4352",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4352
6651,"Combustor Cooling Hole 4353",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4353
6652,"Combustor Cooling Hole 4354",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4354
6653,"Combustor Cooling Hole 4355",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4355
6654,"Combustor Cooling Hole 4356",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4356
6655,"Combustor Cooling Hole 4357",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4357
6656,"Combustor Cooling Hole 4358",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4358
6657,"Combustor Cooling Hole 4359",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4359
6658,"Combustor Cooling Hole 4360",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4360
6659,"Combustor Cooling Hole 4361",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4361
6660,"Combustor Cooling Hole 4362",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4362
6661,"Combustor Cooling Hole 4363",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4363
6662,"Combustor Cooling Hole 4364",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4364
6663,"Combustor Cooling Hole 4365",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4365
6664,"Combustor Cooling Hole 4366",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4366
6665,"Combustor Cooling Hole 4367",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4367
6666,"Combustor Cooling Hole 4368",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4368
6667,"Combustor Cooling Hole 4369",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4369
6668,"Combustor Cooling Hole 4370",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4370
6669,"Combustor Cooling Hole 4371",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4371
6670,"Combustor Cooling Hole 4372",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4372
6671,"Combustor Cooling Hole 4373",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4373
6672,"Combustor Cooling Hole 4374",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4374
6673,"Combustor Cooling Hole 4375",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4375
6674,"Combustor Cooling Hole 4376",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4376
6675,"Combustor Cooling Hole 4377",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4377
6676,"Combustor Cooling Hole 4378",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4378
6677,"Combustor Cooling Hole 4379",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4379
6678,"Combustor Cooling Hole 4380",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4380
6679,"Combustor Cooling Hole 4381",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4381
6680,"Combustor Cooling Hole 4382",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4382
6681,"Combustor Cooling Hole 4383",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4383
6682,"Combustor Cooling Hole 4384",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4384
6683,"Combustor Cooling Hole 4385",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4385
6684,"Combustor Cooling Hole 4386",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4386
6685,"Combustor Cooling Hole 4387",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4387
6686,"Combustor Cooling Hole 4388",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4388
6687,"Combustor Cooling Hole 4389",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4389
6688,"Combustor Cooling Hole 4390",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4390
6689,"Combustor Cooling Hole 4391",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4391
6690,"Combustor Cooling Hole 4392",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4392
6691,"Combustor Cooling Hole 4393",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4393
6692,"Combustor Cooling Hole 4394",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4394
6693,"Combustor Cooling Hole 4395",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4395
6694,"Combustor Cooling Hole 4396",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4396
6695,"Combustor Cooling Hole 4397",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4397
6696,"Combustor Cooling Hole 4398",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4398
6697,"Combustor Cooling Hole 4399",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4399
6698,"Combustor Cooling Hole 4400",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4400
6699,"Combustor Cooling Hole 4401",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4401
6700,"Combustor Cooling Hole 4402",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4402
6701,"Combustor Cooling Hole 4403",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4403
6702,"Combustor Cooling Hole 4404",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4404
6703,"Combustor Cooling Hole 4405",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4405
6704,"Combustor Cooling Hole 4406",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4406
6705,"Combustor Cooling Hole 4407",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4407
6706,"Combustor Cooling Hole 4408",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4408
6707,"Combustor Cooling Hole 4409",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4409
6708,"Combustor Cooling Hole 4410",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4410
6709,"Combustor Cooling Hole 4411",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4411
6710,"Combustor Cooling Hole 4412",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4412
6711,"Combustor Cooling Hole 4413",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4413
6712,"Combustor Cooling Hole 4414",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4414
6713,"Combustor Cooling Hole 4415",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4415
6714,"Combustor Cooling Hole 4416",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4416
6715,"Combustor Cooling Hole 4417",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4417
6716,"Combustor Cooling Hole 4418",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4418
6717,"Combustor Cooling Hole 4419",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4419
6718,"Combustor Cooling Hole 4420",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4420
6719,"Combustor Cooling Hole 4421",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4421
6720,"Combustor Cooling Hole 4422",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4422
6721,"Combustor Cooling Hole 4423",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4423
6722,"Combustor Cooling Hole 4424",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4424
6723,"Combustor Cooling Hole 4425",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4425
6724,"Combustor Cooling Hole 4426",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4426
6725,"Combustor Cooling Hole 4427",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4427
6726,"Combustor Cooling Hole 4428",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4428
6727,"Combustor Cooling Hole 4429",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4429
6728,"Combustor Cooling Hole 4430",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4430
6729,"Combustor Cooling Hole 4431",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4431
6730,"Combustor Cooling Hole 4432",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4432
6731,"Combustor Cooling Hole 4433",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4433
6732,"Combustor Cooling Hole 4434",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4434
6733,"Combustor Cooling Hole 4435",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4435
6734,"Combustor Cooling Hole 4436",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4436
6735,"Combustor Cooling Hole 4437",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4437
6736,"Combustor Cooling Hole 4438",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4438
6737,"Combustor Cooling Hole 4439",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4439
6738,"Combustor Cooling Hole 4440",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4440
6739,"Combustor Cooling Hole 4441",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4441
6740,"Combustor Cooling Hole 4442",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4442
6741,"Combustor Cooling Hole 4443",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4443
6742,"Combustor Cooling Hole 4444",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4444
6743,"Combustor Cooling Hole 4445",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4445
6744,"Combustor Cooling Hole 4446",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4446
6745,"Combustor Cooling Hole 4447",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4447
6746,"Combustor Cooling Hole 4448",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4448
6747,"Combustor Cooling Hole 4449",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4449
6748,"Combustor Cooling Hole 4450",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4450
6749,"Combustor Cooling Hole 4451",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4451
6750,"Combustor Cooling Hole 4452",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4452
6751,"Combustor Cooling Hole 4453",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4453
6752,"Combustor Cooling Hole 4454",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4454
6753,"Combustor Cooling Hole 4455",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4455
6754,"Combustor Cooling Hole 4456",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4456
6755,"Combustor Cooling Hole 4457",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4457
6756,"Combustor Cooling Hole 4458",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4458
6757,"Combustor Cooling Hole 4459",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4459
6758,"Combustor Cooling Hole 4460",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4460
6759,"Combustor Cooling Hole 4461",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4461
6760,"Combustor Cooling Hole 4462",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4462
6761,"Combustor Cooling Hole 4463",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4463
6762,"Combustor Cooling Hole 4464",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4464
6763,"Combustor Cooling Hole 4465",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4465
6764,"Combustor Cooling Hole 4466",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4466
6765,"Combustor Cooling Hole 4467",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4467
6766,"Combustor Cooling Hole 4468",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4468
6767,"Combustor Cooling Hole 4469",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4469
6768,"Combustor Cooling Hole 4470",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4470
6769,"Combustor Cooling Hole 4471",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4471
6770,"Combustor Cooling Hole 4472",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4472
6771,"Combustor Cooling Hole 4473",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4473
6772,"Combustor Cooling Hole 4474",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4474
6773,"Combustor Cooling Hole 4475",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4475
6774,"Combustor Cooling Hole 4476",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4476
6775,"Combustor Cooling Hole 4477",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4477
6776,"Combustor Cooling Hole 4478",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4478
6777,"Combustor Cooling Hole 4479",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4479
6778,"Combustor Cooling Hole 4480",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4480
6779,"Combustor Cooling Hole 4481",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4481
6780,"Combustor Cooling Hole 4482",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4482
6781,"Combustor Cooling Hole 4483",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4483
6782,"Combustor Cooling Hole 4484",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4484
6783,"Combustor Cooling Hole 4485",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4485
6784,"Combustor Cooling Hole 4486",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4486
6785,"Combustor Cooling Hole 4487",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4487
6786,"Combustor Cooling Hole 4488",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4488
6787,"Combustor Cooling Hole 4489",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4489
6788,"Combustor Cooling Hole 4490",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4490
6789,"Combustor Cooling Hole 4491",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4491
6790,"Combustor Cooling Hole 4492",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4492
6791,"Combustor Cooling Hole 4493",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4493
6792,"Combustor Cooling Hole 4494",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4494
6793,"Combustor Cooling Hole 4495",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4495
6794,"Combustor Cooling Hole 4496",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4496
6795,"Combustor Cooling Hole 4497",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4497
6796,"Combustor Cooling Hole 4498",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4498
6797,"Combustor Cooling Hole 4499",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4499
6798,"Combustor Cooling Hole 4500",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4500
6799,"Combustor Cooling Hole 4501",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4501
6800,"Combustor Cooling Hole 4502",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4502
6801,"Combustor Cooling Hole 4503",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4503
6802,"Combustor Cooling Hole 4504",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4504
6803,"Combustor Cooling Hole 4505",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4505
6804,"Combustor Cooling Hole 4506",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4506
6805,"Combustor Cooling Hole 4507",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4507
6806,"Combustor Cooling Hole 4508",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4508
6807,"Combustor Cooling Hole 4509",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4509
6808,"Combustor Cooling Hole 4510",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4510
6809,"Combustor Cooling Hole 4511",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4511
6810,"Combustor Cooling Hole 4512",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4512
6811,"Combustor Cooling Hole 4513",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4513
6812,"Combustor Cooling Hole 4514",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4514
6813,"Combustor Cooling Hole 4515",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4515
6814,"Combustor Cooling Hole 4516",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4516
6815,"Combustor Cooling Hole 4517",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4517
6816,"Combustor Cooling Hole 4518",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4518
6817,"Combustor Cooling Hole 4519",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4519
6818,"Combustor Cooling Hole 4520",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4520
6819,"Combustor Cooling Hole 4521",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4521
6820,"Combustor Cooling Hole 4522",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4522
6821,"Combustor Cooling Hole 4523",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4523
6822,"Combustor Cooling Hole 4524",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4524
6823,"Combustor Cooling Hole 4525",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4525
6824,"Combustor Cooling Hole 4526",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4526
6825,"Combustor Cooling Hole 4527",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4527
6826,"Combustor Cooling Hole 4528",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4528
6827,"Combustor Cooling Hole 4529",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4529
6828,"Combustor Cooling Hole 4530",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4530
6829,"Combustor Cooling Hole 4531",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4531
6830,"Combustor Cooling Hole 4532",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4532
6831,"Combustor Cooling Hole 4533",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4533
6832,"Combustor Cooling Hole 4534",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4534
6833,"Combustor Cooling Hole 4535",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4535
6834,"Combustor Cooling Hole 4536",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4536
6835,"Combustor Cooling Hole 4537",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4537
6836,"Combustor Cooling Hole 4538",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4538
6837,"Combustor Cooling Hole 4539",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4539
6838,"Combustor Cooling Hole 4540",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4540
6839,"Combustor Cooling Hole 4541",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4541
6840,"Combustor Cooling Hole 4542",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4542
6841,"Combustor Cooling Hole 4543",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4543
6842,"Combustor Cooling Hole 4544",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4544
6843,"Combustor Cooling Hole 4545",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4545
6844,"Combustor Cooling Hole 4546",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4546
6845,"Combustor Cooling Hole 4547",COMB,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-COMB-CHL-4547
